,GT,Pred,L1,rL1,ID
198,1.3615433,3.666287,2.3047438,1.6927437,mic_sigs0981.wav
199,1.6712271,2.3383155,0.6670884,0.39916083,mic_sigs0655.wav
200,3.0298846,3.5528207,0.5229361,0.17259274,mic_sigs0805.wav
201,5.908883,9.219542,3.3106585,0.560285,mic_sigs0987.wav
202,3.895908,3.5065541,0.389354,0.09993921,mic_sigs2079.wav
203,2.9947455,7.949105,4.954359,1.6543506,mic_sigs0993.wav
204,2.0047443,4.64074,2.6359956,1.3148787,mic_sigs1479.wav
205,1.0153325,2.3901749,1.3748424,1.354081,mic_sigs1185.wav
206,2.570817,8.491314,5.920497,2.3029633,mic_sigs2090.wav
207,6.552664,4.7450376,1.8076262,0.2758613,mic_sigs2190.wav
208,1.1189281,1.3008457,0.18191767,0.1625821,mic_sigs2429.wav
209,1.5639373,1.5273806,0.03655672,0.0233748,mic_sigs0090.wav
210,4.571313,2.7122858,1.8590271,0.40667248,mic_sigs1627.wav
211,4.504187,3.8682065,0.6359806,0.14119764,mic_sigs0202.wav
212,4.4879503,4.1337347,0.35421562,0.07892592,mic_sigs1078.wav
213,7.798327,6.123432,1.6748948,0.21477617,mic_sigs0495.wav
214,2.4924085,3.5212073,1.0287988,0.41277295,mic_sigs1466.wav
215,1.9484609,1.5833889,0.365072,0.1873643,mic_sigs1834.wav
216,6.3116636,5.3760824,0.9355812,0.14823052,mic_sigs0619.wav
217,3.823467,2.795424,1.028043,0.26887718,mic_sigs0241.wav
218,4.6719055,4.7533503,0.08144474,0.017432874,mic_sigs1821.wav
219,1.9267849,2.3345006,0.40771568,0.21160415,mic_sigs0940.wav
220,4.1323724,3.7819645,0.35040784,0.0847958,mic_sigs1849.wav
221,3.915431,2.8681593,1.0472717,0.26747292,mic_sigs0018.wav
222,3.8694832,4.0065603,0.1370771,0.035425168,mic_sigs0230.wav
223,1.6372538,2.6655407,1.0282869,0.62805593,mic_sigs2371.wav
224,2.7921498,5.486087,2.693937,0.9648254,mic_sigs1467.wav
225,4.378767,3.2922287,1.0865383,0.24813797,mic_sigs2202.wav
226,3.008139,1.9899315,1.0182074,0.33848417,mic_sigs1864.wav
227,1.1421909,2.0162718,0.8740809,0.7652669,mic_sigs0255.wav
228,2.8128989,3.2001133,0.38721442,0.13765672,mic_sigs1086.wav
229,3.2600768,3.9122596,0.6521828,0.20005137,mic_sigs0794.wav
230,4.0568337,2.5366728,1.5201609,0.3747161,mic_sigs0161.wav
231,1.30916,0.9068702,0.4022898,0.3072885,mic_sigs0578.wav
232,5.5370026,9.310386,3.7733831,0.6814848,mic_sigs0532.wav
233,3.154679,3.9526763,0.79799724,0.25295672,mic_sigs0020.wav
234,4.4185743,4.374788,0.043786526,0.00990965,mic_sigs0837.wav
235,5.3322883,4.080915,1.2513733,0.23467848,mic_sigs1969.wav
236,3.1409712,4.489656,1.3486848,0.42938465,mic_sigs0131.wav
237,11.778158,9.979854,1.7983046,0.1526813,mic_sigs0810.wav
238,1.1324751,1.5499572,0.41748202,0.36864564,mic_sigs0257.wav
239,2.0147705,3.0787277,1.0639572,0.5280786,mic_sigs2087.wav
240,1.7939063,1.4834985,0.31040788,0.17303461,mic_sigs1831.wav
241,5.8558517,3.2300308,2.6258209,0.44840974,mic_sigs1007.wav
242,1.607638,1.3965334,0.21110463,0.13131353,mic_sigs1804.wav
243,3.851701,4.517819,0.6661179,0.17294122,mic_sigs0040.wav
244,1.3216277,1.4964609,0.17483318,0.13228625,mic_sigs0819.wav
245,3.7294772,1.6628318,2.0666454,0.5541381,mic_sigs1340.wav
246,5.9722524,3.8922482,2.0800042,0.34827802,mic_sigs1761.wav
247,5.1408753,2.239823,2.9010522,0.56431097,mic_sigs0378.wav
248,3.3877132,2.7202492,0.667464,0.19702494,mic_sigs1184.wav
249,2.843765,3.7534885,0.9097235,0.31990108,mic_sigs0125.wav
250,2.0360992,2.4527283,0.41662908,0.20462121,mic_sigs0763.wav
251,3.2973928,2.0426607,1.2547321,0.3805225,mic_sigs0209.wav
252,3.1257958,2.6490307,0.47676516,0.152526,mic_sigs2204.wav
253,3.7397728,4.1380615,0.39828873,0.10650078,mic_sigs1845.wav
254,2.069082,2.017221,0.051861048,0.02506476,mic_sigs2434.wav
255,7.317247,8.679929,1.3626819,0.18622877,mic_sigs1423.wav
256,1.9842883,2.100302,0.116013646,0.05846612,mic_sigs1740.wav
257,2.2604647,2.3943813,0.13391662,0.05924296,mic_sigs1883.wav
258,3.3568735,3.9497368,0.5928633,0.17661175,mic_sigs2229.wav
259,10.210064,5.4048495,4.8052144,0.4706351,mic_sigs1098.wav
260,2.0263515,4.763975,2.7376237,1.3510113,mic_sigs1103.wav
261,6.403913,4.481519,1.9223938,0.30019048,mic_sigs0712.wav
262,4.193948,6.9668336,2.7728858,0.6611636,mic_sigs1541.wav
263,1.3403357,2.111795,0.7714592,0.57557166,mic_sigs1292.wav
264,3.1089227,6.3576183,3.2486956,1.0449586,mic_sigs0950.wav
265,1.9149413,3.6553683,1.740427,0.908867,mic_sigs1662.wav
266,1.643472,2.1699667,0.52649474,0.32035518,mic_sigs1181.wav
267,1.6980283,4.1477823,2.449754,1.442705,mic_sigs1322.wav
268,6.024583,7.6077604,1.5831776,0.26278627,mic_sigs2134.wav
269,1.1187046,1.1929888,0.074284196,0.06640198,mic_sigs0303.wav
270,4.7655535,4.123493,0.6420603,0.13472943,mic_sigs1155.wav
271,1.1643883,2.9055097,1.7411214,1.49531,mic_sigs2310.wav
272,6.4131584,7.9869423,1.5737839,0.24539919,mic_sigs1959.wav
273,5.171054,3.046186,2.124868,0.41091582,mic_sigs0430.wav
274,9.563906,7.5158873,2.0480185,0.21414039,mic_sigs0186.wav
275,4.8130445,4.867016,0.05397129,0.011213545,mic_sigs2300.wav
276,1.3108013,2.9373336,1.6265323,1.2408687,mic_sigs1017.wav
277,2.2299776,4.05287,1.8228922,0.8174487,mic_sigs0746.wav
278,8.864186,9.112585,0.24839878,0.02802274,mic_sigs1726.wav
279,3.795853,4.8679957,1.0721428,0.2824511,mic_sigs0806.wav
280,1.7998055,2.6679769,0.86817133,0.4823695,mic_sigs0236.wav
281,2.2100453,3.0240269,0.81398153,0.3683099,mic_sigs1034.wav
282,3.386532,6.3747234,2.9881914,0.88237506,mic_sigs0801.wav
283,2.4154916,3.4636793,1.0481877,0.43394387,mic_sigs1119.wav
284,3.393317,4.3652205,0.97190356,0.28641698,mic_sigs1194.wav
285,5.54139,4.710915,0.83047485,0.14986761,mic_sigs1447.wav
286,1.0319884,1.0233053,0.008683085,0.008413937,mic_sigs1827.wav
287,1.550774,2.955571,1.404797,0.9058683,mic_sigs1723.wav
288,2.0895214,5.3527603,3.263239,1.561716,mic_sigs2500.wav
289,1.476821,4.92491,3.4480891,2.3348053,mic_sigs2069.wav
290,1.9863031,2.84425,0.8579469,0.4319315,mic_sigs1548.wav
291,1.0498095,3.4574616,2.4076521,2.2934182,mic_sigs1731.wav
292,4.8978467,6.2020683,1.3042216,0.2662847,mic_sigs1990.wav
293,1.1811012,4.0513554,2.870254,2.4301507,mic_sigs0016.wav
294,4.4879503,8.886145,4.3981943,0.9800007,mic_sigs1747.wav
295,2.0110197,2.4758134,0.46479368,0.23112339,mic_sigs1387.wav
296,1.486506,2.6066108,1.1201048,0.7535152,mic_sigs2412.wav
297,5.3315945,9.187331,3.8557367,0.72318643,mic_sigs1869.wav
298,6.10761,8.744467,2.6368566,0.43173295,mic_sigs0322.wav
299,6.723273,5.732683,0.9905896,0.1473374,mic_sigs0970.wav
300,3.7675457,8.966777,5.199231,1.3800048,mic_sigs1316.wav
301,4.7920246,4.5436378,0.24838686,0.051833387,mic_sigs0301.wav
302,1.64903,3.3168242,1.6677942,1.011379,mic_sigs0528.wav
303,3.3567097,10.987893,7.6311836,2.2734118,mic_sigs2302.wav
304,4.1658373,7.7037106,3.5378733,0.8492586,mic_sigs1867.wav
305,3.3267553,1.0561236,2.2706318,0.6825365,mic_sigs2261.wav
306,3.613115,3.3966904,0.2164247,0.059899755,mic_sigs0649.wav
307,4.625408,4.0218816,0.6035266,0.13048072,mic_sigs1549.wav
308,4.983874,4.303632,0.68024206,0.13648862,mic_sigs0620.wav
309,2.4903212,4.0986614,1.6083403,0.6458365,mic_sigs0683.wav
310,3.0649796,3.8368826,0.77190304,0.25184608,mic_sigs0486.wav
311,1.6149613,3.179139,1.5641776,0.96855426,mic_sigs0432.wav
312,1.5308495,2.1657503,0.6349008,0.41473758,mic_sigs1197.wav
313,2.1301174,2.9640455,0.8339281,0.39149398,mic_sigs1501.wav
314,2.3686495,3.1804037,0.8117542,0.34270763,mic_sigs0701.wav
315,1.1829624,0.24983954,0.9331229,0.7888018,mic_sigs0690.wav
316,3.3716168,3.4942713,0.12265444,0.03637852,mic_sigs0173.wav
317,7.0503473,9.466189,2.415842,0.34265575,mic_sigs2442.wav
318,2.909519,3.3295093,0.4199903,0.14435042,mic_sigs1245.wav
319,6.0508347,5.677362,0.3734727,0.06172251,mic_sigs0545.wav
320,11.373675,10.377473,0.99620247,0.08758844,mic_sigs0708.wav
321,1.8610749,3.4733832,1.6123083,0.86633176,mic_sigs0951.wav
322,1.0949886,1.2743722,0.17938364,0.16382238,mic_sigs2277.wav
323,6.0545106,4.4538455,1.6006651,0.26437563,mic_sigs0461.wav
324,7.0631013,8.618965,1.5558639,0.22028056,mic_sigs0852.wav
325,4.57128,5.2152143,0.64393425,0.14086519,mic_sigs0901.wav
326,2.1652944,2.4919996,0.32670522,0.15088259,mic_sigs0621.wav
327,6.821635,6.497134,0.32450056,0.047569323,mic_sigs1950.wav
328,4.9006124,4.1170187,0.78359365,0.15989709,mic_sigs2032.wav
329,4.1757874,5.665075,1.4892874,0.35664827,mic_sigs1257.wav
330,4.9164314,9.50687,4.590439,0.93369323,mic_sigs1107.wav
331,4.0432415,4.6997147,0.65647316,0.16236308,mic_sigs1885.wav
332,1.2911235,3.8084745,2.5173512,1.949737,mic_sigs0376.wav
333,3.7223246,3.7324927,0.010168076,0.0027316466,mic_sigs1374.wav
334,5.2299237,8.878146,3.6482224,0.69756705,mic_sigs1146.wav
335,3.4338608,4.0987663,0.66490555,0.19363207,mic_sigs0743.wav
336,3.017913,4.23518,1.2172668,0.4033472,mic_sigs0321.wav
337,4.512937,4.609246,0.09630871,0.021340583,mic_sigs0566.wav
338,1.9603571,3.343025,1.3826679,0.70531434,mic_sigs2237.wav
339,7.9746976,5.1200314,2.8546662,0.35796544,mic_sigs2088.wav
340,3.7652225,1.8494455,1.9157771,0.50880843,mic_sigs1113.wav
341,4.8758283,4.6152043,0.26062393,0.05345224,mic_sigs1729.wav
342,1.743961,2.497675,0.75371397,0.4321851,mic_sigs0185.wav
343,1.7534537,3.8029935,2.0495398,1.1688588,mic_sigs2424.wav
344,1.365357,1.369131,0.0037739277,0.0027640592,mic_sigs1721.wav
345,1.9154634,3.5899506,1.6744871,0.87419426,mic_sigs1685.wav
346,4.6744623,4.615315,0.059147358,0.012653297,mic_sigs0504.wav
347,4.10535,3.6615198,0.44383025,0.10811021,mic_sigs2247.wav
348,2.0727277,2.6864026,0.6136749,0.29607114,mic_sigs2030.wav
349,3.9191835,2.449066,1.4701176,0.37510812,mic_sigs1839.wav
350,1.2029963,1.7493447,0.54634845,0.4541564,mic_sigs0124.wav
351,12.530064,4.4240837,8.10598,0.64692247,mic_sigs1407.wav
352,7.3928747,4.21243,3.1804447,0.43020406,mic_sigs0630.wav
353,5.13342,3.0430183,2.0904016,0.40721422,mic_sigs0192.wav
354,1.8790157,1.8671769,0.011838794,0.0063005295,mic_sigs1297.wav
355,4.4559736,1.5907854,2.8651881,0.64299935,mic_sigs0199.wav
356,7.1588964,5.4425807,1.7163157,0.23974586,mic_sigs2358.wav
357,1.1713667,1.5269686,0.3556019,0.30357864,mic_sigs1641.wav
358,2.090622,1.913186,0.177436,0.08487235,mic_sigs0520.wav
359,1.1834272,2.2710543,1.087627,0.91904855,mic_sigs0305.wav
360,1.4375674,1.7014462,0.26387882,0.18355927,mic_sigs2490.wav
361,1.6852596,2.1266446,0.44138503,0.26190922,mic_sigs2059.wav
362,4.8926272,3.937293,0.9553342,0.19525996,mic_sigs1214.wav
363,8.259183,8.20132,0.057863235,0.007005927,mic_sigs0252.wav
364,1.3676988,1.5699861,0.20228732,0.14790341,mic_sigs0791.wav
365,2.1672332,3.181098,1.0138648,0.46781525,mic_sigs0651.wav
366,4.161082,6.8628364,2.7017546,0.6492914,mic_sigs1457.wav
367,2.692081,3.879372,1.1872909,0.4410309,mic_sigs0679.wav
368,3.6626494,6.2754564,2.612807,0.7133653,mic_sigs1861.wav
369,1.516608,1.8359916,0.31938362,0.21059075,mic_sigs1620.wav
370,1.8621762,2.8199222,0.957746,0.5143155,mic_sigs1216.wav
371,9.163253,3.251941,5.911312,0.64511067,mic_sigs1458.wav
372,3.0768328,4.5902505,1.5134177,0.4918752,mic_sigs0072.wav
373,6.2523913,2.8226542,3.429737,0.54854804,mic_sigs1857.wav
374,4.629298,6.3273745,1.6980762,0.36681074,mic_sigs0447.wav
