,GT,Pred,L1,rL1,ID
174,4.951959,4.679585,0.27237415,0.05500331,mic_sigs2218.wav
175,8.758276,7.9952044,0.76307154,0.08712577,mic_sigs1518.wav
176,6.1581817,6.064932,0.0932498,0.015142424,mic_sigs0699.wav
177,4.7410655,4.9193587,0.17829323,0.03760615,mic_sigs0547.wav
178,7.9142528,7.524067,0.39018583,0.049301665,mic_sigs0515.wav
179,2.0485604,2.2421732,0.19361281,0.09451164,mic_sigs2464.wav
180,2.7712812,2.5985622,0.172719,0.062324602,mic_sigs0028.wav
181,1.2986916,1.2465104,0.052181244,0.040179856,mic_sigs0516.wav
182,1.3042623,1.3222513,0.01798904,0.013792502,mic_sigs1774.wav
183,10.115637,10.091771,0.0238657,0.0023592878,mic_sigs0644.wav
184,2.682294,2.5313761,0.15091777,0.05626444,mic_sigs2401.wav
185,2.160324,2.1097116,0.05061245,0.023428174,mic_sigs1756.wav
186,2.3275094,2.092506,0.23500347,0.10096779,mic_sigs0608.wav
187,3.901141,3.9091794,0.008038521,0.0020605563,mic_sigs1563.wav
188,1.2869344,1.452345,0.16541064,0.12853074,mic_sigs2065.wav
189,7.757667,7.506248,0.25141907,0.03240911,mic_sigs2275.wav
190,1.2463547,1.4944872,0.24813247,0.19908656,mic_sigs2123.wav
191,4.860761,4.969628,0.10886669,0.022397047,mic_sigs1496.wav
192,5.4952617,5.7656937,0.270432,0.049211852,mic_sigs1690.wav
193,2.8116543,2.932827,0.12117267,0.043096572,mic_sigs2137.wav
194,3.8841858,3.8991005,0.014914751,0.0038398656,mic_sigs1902.wav
195,1.4935528,1.5622034,0.0686506,0.045964632,mic_sigs1739.wav
196,1.3080138,1.4981709,0.19015706,0.14537849,mic_sigs1999.wav
197,6.4546185,6.793813,0.33919477,0.052550707,mic_sigs0734.wav
198,1.3615433,1.4112499,0.04970658,0.03650753,mic_sigs0981.wav
199,1.6712271,1.6883385,0.01711142,0.0102388365,mic_sigs0655.wav
200,3.0298846,3.0280962,0.0017883778,0.00059024617,mic_sigs0805.wav
201,5.908883,5.982475,0.07359171,0.012454419,mic_sigs0987.wav
202,3.895908,3.8825624,0.013345718,0.0034255732,mic_sigs2079.wav
203,2.9947455,2.8188255,0.17592001,0.058742892,mic_sigs0993.wav
204,2.0047443,1.7536188,0.25112545,0.12526558,mic_sigs1479.wav
205,1.0153325,1.2513776,0.23604512,0.23248062,mic_sigs1185.wav
206,2.570817,2.4209218,0.14989519,0.05830644,mic_sigs2090.wav
207,6.552664,6.898517,0.34585333,0.05278057,mic_sigs2190.wav
208,1.1189281,1.364613,0.24568498,0.21957174,mic_sigs2429.wav
209,1.5639373,1.6954579,0.13152063,0.08409584,mic_sigs0090.wav
210,4.571313,4.7783313,0.20701838,0.045286417,mic_sigs1627.wav
211,4.504187,4.5630836,0.05889654,0.013075953,mic_sigs0202.wav
212,4.4879503,4.302933,0.18501711,0.041225303,mic_sigs1078.wav
213,7.798327,7.4329486,0.36537838,0.04685343,mic_sigs0495.wav
214,2.4924085,2.6884303,0.1960218,0.07864754,mic_sigs1466.wav
215,1.9484609,2.0581515,0.10969055,0.056295995,mic_sigs1834.wav
216,6.3116636,6.162602,0.14906168,0.02361686,mic_sigs0619.wav
217,3.823467,3.8750358,0.051568747,0.01348743,mic_sigs0241.wav
218,4.6719055,4.823982,0.15207624,0.032551225,mic_sigs1821.wav
219,1.9267849,2.0664988,0.13971388,0.072511405,mic_sigs0940.wav
220,4.1323724,4.0939913,0.0383811,0.00928791,mic_sigs1849.wav
221,3.915431,3.9074163,0.008014679,0.002046947,mic_sigs0018.wav
222,3.8694832,3.8378575,0.031625748,0.008173119,mic_sigs0230.wav
223,1.6372538,1.7918178,0.15456402,0.09440444,mic_sigs2371.wav
224,2.7921498,2.9430146,0.15086484,0.054031786,mic_sigs1467.wav
225,4.378767,4.3919287,0.013161659,0.0030057912,mic_sigs2202.wav
226,3.008139,2.9457242,0.062414646,0.020748591,mic_sigs1864.wav
227,1.1421909,1.1045772,0.03761375,0.032931227,mic_sigs0255.wav
228,2.8128989,2.7860963,0.02680254,0.00952844,mic_sigs1086.wav
229,3.2600768,3.2317393,0.028337479,0.008692274,mic_sigs0794.wav
230,4.0568337,4.031901,0.024932861,0.0061458917,mic_sigs0161.wav
231,1.30916,1.3490849,0.03992486,0.030496547,mic_sigs0578.wav
232,5.5370026,5.7696347,0.23263216,0.042014096,mic_sigs0532.wav
233,3.154679,3.1084704,0.04620862,0.014647645,mic_sigs0020.wav
234,4.4185743,4.28428,0.13429451,0.030393176,mic_sigs0837.wav
235,5.3322883,4.9854536,0.34683466,0.06504425,mic_sigs1969.wav
236,3.1409712,2.8823967,0.2585745,0.0823231,mic_sigs0131.wav
237,11.778158,9.59912,2.179038,0.1850067,mic_sigs0810.wav
238,1.1324751,1.45071,0.31823492,0.2810083,mic_sigs0257.wav
239,2.0147705,2.0514765,0.03670597,0.018218437,mic_sigs2087.wav
240,1.7939063,1.7195812,0.074325085,0.041431975,mic_sigs1831.wav
241,5.8558517,5.8874717,0.031620026,0.0053997315,mic_sigs1007.wav
242,1.607638,1.7126719,0.105033875,0.06533428,mic_sigs1804.wav
243,3.851701,3.8641825,0.012481451,0.0032405036,mic_sigs0040.wav
244,1.3216277,1.5413272,0.2196995,0.16623403,mic_sigs0819.wav
245,3.7294772,3.6836097,0.045867443,0.012298626,mic_sigs1340.wav
246,5.9722524,5.755182,0.21707058,0.036346518,mic_sigs1761.wav
247,5.1408753,4.9972925,0.14358282,0.027929645,mic_sigs0378.wav
248,3.3877132,3.2133014,0.17441177,0.05148363,mic_sigs1184.wav
249,2.843765,2.9766867,0.1329217,0.04674145,mic_sigs0125.wav
250,2.0360992,2.2373238,0.20122457,0.09882847,mic_sigs0763.wav
251,3.2973928,3.2397127,0.05768013,0.017492648,mic_sigs0209.wav
252,3.1257958,2.9884696,0.13732624,0.04393321,mic_sigs2204.wav
253,3.7397728,3.722797,0.01697588,0.004539281,mic_sigs1845.wav
254,2.069082,2.0189903,0.050091743,0.024209647,mic_sigs2434.wav
255,7.317247,7.0587687,0.25847816,0.03532451,mic_sigs1423.wav
256,1.9842883,1.9192035,0.065084815,0.03280008,mic_sigs1740.wav
257,2.2604647,2.1081393,0.15232539,0.06738676,mic_sigs1883.wav
258,3.3568735,3.2302885,0.126585,0.0377092,mic_sigs2229.wav
259,10.210064,10.458722,0.24865818,0.024354223,mic_sigs1098.wav
260,2.0263515,2.081669,0.05531764,0.027299134,mic_sigs1103.wav
261,6.403913,6.023004,0.38090897,0.05948066,mic_sigs0712.wav
262,4.193948,3.8638563,0.33009148,0.07870662,mic_sigs1541.wav
263,1.3403357,1.3727916,0.03245592,0.02421477,mic_sigs1292.wav
264,3.1089227,3.3156729,0.20675015,0.06650218,mic_sigs0950.wav
265,1.9149413,1.9883116,0.07337034,0.038314667,mic_sigs1662.wav
266,1.643472,1.5907236,0.052748322,0.032095663,mic_sigs1181.wav
267,1.6980283,1.6435325,0.05449581,0.03209358,mic_sigs1322.wav
268,6.024583,5.9932523,0.031330585,0.0052004573,mic_sigs2134.wav
269,1.1187046,1.0503901,0.06831443,0.061065663,mic_sigs0303.wav
270,4.7655535,4.6611176,0.10443592,0.021914752,mic_sigs1155.wav
271,1.1643883,1.4393922,0.2750039,0.23617887,mic_sigs2310.wav
272,6.4131584,6.934037,0.5208788,0.08122032,mic_sigs1959.wav
273,5.171054,4.962026,0.20902777,0.040422663,mic_sigs0430.wav
274,9.563906,9.653752,0.08984661,0.009394343,mic_sigs0186.wav
275,4.8130445,4.948003,0.13495827,0.028040104,mic_sigs2300.wav
276,1.3108013,1.3643826,0.053581357,0.0408768,mic_sigs1017.wav
277,2.2299776,2.0458856,0.18409204,0.08255331,mic_sigs0746.wav
278,8.864186,8.693217,0.17096901,0.019287614,mic_sigs1726.wav
279,3.795853,3.9165676,0.120714664,0.031801723,mic_sigs0806.wav
280,1.7998055,1.9623501,0.16254461,0.09031232,mic_sigs0236.wav
281,2.2100453,2.2716312,0.061585903,0.027866352,mic_sigs1034.wav
282,3.386532,3.334227,0.052304983,0.015444999,mic_sigs0801.wav
283,2.4154916,2.3168247,0.09866691,0.040847547,mic_sigs1119.wav
284,3.393317,3.3067653,0.086551666,0.025506508,mic_sigs1194.wav
285,5.54139,5.651841,0.11045122,0.019932043,mic_sigs1447.wav
286,1.0319884,1.1141616,0.08217323,0.07962612,mic_sigs1827.wav
287,1.550774,1.4074625,0.1433115,0.09241289,mic_sigs1723.wav
288,2.0895214,2.1460228,0.05650139,0.02704035,mic_sigs2500.wav
289,1.476821,1.8016777,0.32485676,0.2199703,mic_sigs2069.wav
290,1.9863031,1.767545,0.2187581,0.1101333,mic_sigs1548.wav
291,1.0498095,1.1506916,0.10088217,0.096095696,mic_sigs1731.wav
292,4.8978467,4.75777,0.14007664,0.028599637,mic_sigs1990.wav
293,1.1811012,1.156548,0.02455318,0.020788379,mic_sigs0016.wav
294,4.4879503,4.568269,0.08031845,0.017896466,mic_sigs1747.wav
295,2.0110197,1.9191086,0.09191108,0.045703717,mic_sigs1387.wav
296,1.486506,1.3717108,0.11479521,0.07722485,mic_sigs2412.wav
297,5.3315945,5.273018,0.058576584,0.010986691,mic_sigs1869.wav
298,6.10761,5.6837316,0.42387867,0.069401726,mic_sigs0322.wav
299,6.723273,6.848728,0.12545538,0.018659867,mic_sigs0970.wav
300,3.7675457,3.6217675,0.14577818,0.03869314,mic_sigs1316.wav
301,4.7920246,4.8306084,0.038583755,0.008051661,mic_sigs0301.wav
302,1.64903,1.6236696,0.025360346,0.015378947,mic_sigs0528.wav
303,3.3567097,3.1646507,0.19205904,0.057216458,mic_sigs2302.wav
304,4.1658373,4.2396803,0.073843,0.01772585,mic_sigs1867.wav
305,3.3267553,3.179536,0.14721918,0.044253085,mic_sigs2261.wav
306,3.613115,3.539315,0.07380009,0.020425612,mic_sigs0649.wav
307,4.625408,4.4923406,0.13306761,0.028768836,mic_sigs1549.wav
308,4.983874,4.742609,0.24126482,0.048409093,mic_sigs0620.wav
309,2.4903212,2.2961566,0.19416451,0.07796766,mic_sigs0683.wav
310,3.0649796,3.1156235,0.05064392,0.016523411,mic_sigs0486.wav
311,1.6149613,1.4872208,0.1277405,0.07909818,mic_sigs0432.wav
312,1.5308495,1.3109069,0.21994257,0.14367354,mic_sigs1197.wav
313,2.1301174,2.0429397,0.08717775,0.040926266,mic_sigs1501.wav
314,2.3686495,2.6356902,0.26704073,0.11273966,mic_sigs0701.wav
315,1.1829624,1.0659176,0.11704481,0.098942116,mic_sigs0690.wav
316,3.3716168,3.1663327,0.20528412,0.06088596,mic_sigs0173.wav
317,7.0503473,6.603485,0.44686222,0.06338159,mic_sigs2442.wav
318,2.909519,2.9683576,0.058838606,0.020222794,mic_sigs1245.wav
319,6.0508347,5.671226,0.37960863,0.06273657,mic_sigs0545.wav
320,11.373675,10.924042,0.4496336,0.039532833,mic_sigs0708.wav
321,1.8610749,1.995923,0.13484812,0.07245711,mic_sigs0951.wav
322,1.0949886,1.2953513,0.20036268,0.18298152,mic_sigs2277.wav
323,6.0545106,5.9141154,0.14039516,0.023188524,mic_sigs0461.wav
324,7.0631013,7.0320735,0.031027794,0.004392942,mic_sigs0852.wav
325,4.57128,4.506023,0.06525707,0.014275448,mic_sigs0901.wav
326,2.1652944,2.190676,0.025381565,0.011721993,mic_sigs0621.wav
327,6.821635,6.6323953,0.1892395,0.027741078,mic_sigs1950.wav
328,4.9006124,5.153788,0.25317574,0.05166206,mic_sigs2032.wav
329,4.1757874,4.0475693,0.12821817,0.030705148,mic_sigs1257.wav
330,4.9164314,4.9400487,0.023617268,0.004803742,mic_sigs1107.wav
331,4.0432415,4.0275273,0.015714169,0.0038865274,mic_sigs1885.wav
332,1.2911235,1.4481375,0.15701401,0.12161037,mic_sigs0376.wav
333,3.7223246,3.664013,0.0583117,0.015665399,mic_sigs1374.wav
334,5.2299237,5.1321735,0.09775019,0.018690556,mic_sigs1146.wav
335,3.4338608,3.4310012,0.0028595924,0.0008327631,mic_sigs0743.wav
336,3.017913,3.0655043,0.04759121,0.015769577,mic_sigs0321.wav
337,4.512937,4.6296163,0.11667919,0.02585438,mic_sigs0566.wav
338,1.9603571,1.8904464,0.069910645,0.0356622,mic_sigs2237.wav
339,7.9746976,7.635473,0.33922482,0.04253764,mic_sigs2088.wav
340,3.7652225,3.7023442,0.06287837,0.016699776,mic_sigs1113.wav
341,4.8758283,4.635652,0.2401762,0.049258545,mic_sigs1729.wav
342,1.743961,1.9240716,0.18011057,0.10327672,mic_sigs0185.wav
343,1.7534537,1.7355456,0.017908096,0.010213042,mic_sigs2424.wav
344,1.365357,1.330298,0.035059094,0.0256776,mic_sigs1721.wav
345,1.9154634,1.9135283,0.0019351244,0.0010102644,mic_sigs1685.wav
346,4.6744623,4.579807,0.094655514,0.020249497,mic_sigs0504.wav
347,4.10535,3.9248664,0.18048358,0.04396302,mic_sigs2247.wav
348,2.0727277,2.094128,0.021400213,0.010324663,mic_sigs2030.wav
349,3.9191835,3.8491666,0.07001686,0.017865166,mic_sigs1839.wav
350,1.2029963,1.3006402,0.09764397,0.08116731,mic_sigs0124.wav
351,12.530064,12.447445,0.08261871,0.0065936386,mic_sigs1407.wav
352,7.3928747,7.2594643,0.13341045,0.018045815,mic_sigs0630.wav
353,5.13342,5.0691113,0.06430864,0.012527446,mic_sigs0192.wav
354,1.8790157,1.3736295,0.50538623,0.26896328,mic_sigs1297.wav
355,4.4559736,4.61915,0.16317654,0.036619727,mic_sigs0199.wav
356,7.1588964,7.038195,0.12070131,0.016860323,mic_sigs2358.wav
357,1.1713667,1.1739048,0.002538085,0.0021667723,mic_sigs1641.wav
358,2.090622,1.9653054,0.1253165,0.059942212,mic_sigs0520.wav
359,1.1834272,1.1604203,0.023006916,0.019440921,mic_sigs0305.wav
360,1.4375674,1.5511214,0.113554,0.078990385,mic_sigs2490.wav
361,1.6852596,1.6309774,0.05428219,0.032209985,mic_sigs2059.wav
362,4.8926272,4.658729,0.23389816,0.04780625,mic_sigs1214.wav
363,8.259183,8.274026,0.014842987,0.0017971495,mic_sigs0252.wav
364,1.3676988,1.2897735,0.077925324,0.056975503,mic_sigs0791.wav
365,2.1672332,2.4113648,0.24413157,0.112646654,mic_sigs0651.wav
366,4.161082,4.011766,0.14931583,0.035883896,mic_sigs1457.wav
367,2.692081,2.8367944,0.1447134,0.05375522,mic_sigs0679.wav
368,3.6626494,3.6501575,0.012491941,0.00341063,mic_sigs1861.wav
369,1.516608,1.6503594,0.13375139,0.088191144,mic_sigs1620.wav
370,1.8621762,1.8194544,0.04272175,0.02294184,mic_sigs1216.wav
371,9.163253,8.717722,0.4455309,0.048621476,mic_sigs1458.wav
