,GT,Pred,L1,rL1,ID
93,4.6284556,6.1124573,1.4840016,0.32062566,mic_sigs0233.wav
94,1.1634861,0.80434686,0.35913926,0.30867517,mic_sigs1754.wav
95,1.7457663,3.9299433,2.184177,1.251128,mic_sigs1376.wav
96,4.7309303,5.4308443,0.699914,0.14794426,mic_sigs1333.wav
97,9.694689,8.728526,0.9661627,0.099658966,mic_sigs2001.wav
98,4.0128045,5.8795333,1.8667288,0.46519306,mic_sigs1709.wav
99,5.890891,6.319324,0.42843294,0.07272804,mic_sigs0618.wav
100,1.1977061,0.72647214,0.47123396,0.39344707,mic_sigs1286.wav
101,1.3396268,1.6192605,0.27963376,0.20874006,mic_sigs0113.wav
102,5.8043947,6.9327836,1.1283889,0.1944025,mic_sigs1172.wav
103,1.7424695,2.1713197,0.42885017,0.24611631,mic_sigs0273.wav
104,7.3265066,6.758703,0.5678034,0.07749988,mic_sigs1746.wav
105,1.4870777,1.2662983,0.22077942,0.14846529,mic_sigs1031.wav
106,3.3717058,4.484546,1.1128404,0.33005264,mic_sigs0899.wav
107,1.0321337,1.3679832,0.33584952,0.32539344,mic_sigs0070.wav
108,2.0069878,2.035456,0.028468132,0.014184507,mic_sigs0391.wav
109,6.2722883,3.8845816,2.3877068,0.38067555,mic_sigs1434.wav
110,6.050752,6.8468466,0.7960944,0.13156949,mic_sigs0884.wav
111,1.9807322,2.4074028,0.42667055,0.21541052,mic_sigs2205.wav
112,2.3200216,2.280413,0.039608717,0.017072564,mic_sigs1067.wav
113,6.244662,4.4377723,1.8068895,0.28934947,mic_sigs0726.wav
114,4.9308114,3.5355413,1.3952701,0.28296968,mic_sigs2400.wav
115,1.3000385,1.3281333,0.028094888,0.021610813,mic_sigs1330.wav
116,1.6347477,1.8315548,0.19680703,0.12038984,mic_sigs0487.wav
117,2.5511959,6.6610518,4.1098557,1.6109526,mic_sigs1942.wav
118,3.3927865,5.701352,2.3085656,0.6804335,mic_sigs0286.wav
119,2.3060138,3.9642754,1.6582615,0.71910304,mic_sigs2066.wav
120,1.1751596,2.293569,1.1184095,0.9517086,mic_sigs2149.wav
121,7.985775,5.5825486,2.4032264,0.3009384,mic_sigs2125.wav
122,10.964442,7.351513,3.6129293,0.32951328,mic_sigs0298.wav
123,3.1110287,3.9619837,0.850955,0.2735285,mic_sigs0543.wav
124,1.3408207,1.8260968,0.4852761,0.36192468,mic_sigs0417.wav
125,7.531175,6.7888517,0.7423234,0.09856674,mic_sigs0913.wav
126,8.35467,7.3748064,0.97986317,0.11728329,mic_sigs1293.wav
127,3.9103196,4.3579197,0.44760013,0.11446638,mic_sigs1771.wav
128,4.264739,5.7154646,1.4507256,0.3401675,mic_sigs1127.wav
129,3.6286774,5.0274663,1.3987889,0.38548175,mic_sigs1758.wav
130,4.39337,5.183266,0.789896,0.17979273,mic_sigs1331.wav
131,3.3301952,4.017003,0.6868079,0.20623653,mic_sigs1207.wav
132,5.596186,5.7406855,0.1444993,0.025821032,mic_sigs1038.wav
133,2.7543964,3.5995152,0.84511876,0.3068254,mic_sigs0932.wav
134,1.5509351,0.6155079,0.93542725,0.60313755,mic_sigs2106.wav
135,9.266618,6.6037207,2.662897,0.2873645,mic_sigs0093.wav
136,6.4292846,7.1158767,0.6865921,0.10679137,mic_sigs0985.wav
137,5.686071,3.5397627,2.1463082,0.37746772,mic_sigs0026.wav
138,1.6321765,2.387422,0.75524557,0.46272296,mic_sigs1581.wav
139,3.5007,6.5300903,3.0293903,0.865367,mic_sigs1915.wav
140,1.6313798,2.4108112,0.77943134,0.4777743,mic_sigs0809.wav
141,3.4194298,6.6998773,3.2804475,0.9593551,mic_sigs1274.wav
142,5.4333878,7.0513334,1.6179457,0.29777843,mic_sigs0039.wav
143,8.020792,4.051825,3.968967,0.49483478,mic_sigs0307.wav
144,6.4526353,4.5231857,1.9294496,0.2990173,mic_sigs0023.wav
145,4.1180944,3.9429467,0.17514777,0.042531267,mic_sigs0548.wav
146,2.7470713,2.6363397,0.1107316,0.040308967,mic_sigs0990.wav
147,5.3392696,3.2035038,2.1357658,0.40001085,mic_sigs1712.wav
148,4.008641,6.805371,2.79673,0.6976754,mic_sigs0317.wav
149,10.42391,5.1780915,5.2458186,0.50324863,mic_sigs0006.wav
150,4.095278,6.1007676,2.0054898,0.4897079,mic_sigs0326.wav
151,2.675369,2.8023953,0.12702632,0.047479924,mic_sigs1380.wav
152,10.045024,6.0945783,3.9504457,0.3932739,mic_sigs0762.wav
153,5.393431,4.6700287,0.7234025,0.13412659,mic_sigs1631.wav
154,9.560214,7.34548,2.214734,0.23166156,mic_sigs0768.wav
155,3.7241375,3.1051118,0.6190257,0.16621989,mic_sigs0947.wav
156,6.269306,5.1320615,1.1372447,0.18139881,mic_sigs1916.wav
157,2.5560908,3.8472157,1.2911248,0.50511694,mic_sigs0525.wav
158,4.9076877,5.4959846,0.5882969,0.11987252,mic_sigs2207.wav
159,8.83252,7.5936027,1.2389169,0.14026767,mic_sigs2457.wav
160,2.4305348,3.177333,0.7467983,0.30725676,mic_sigs2077.wav
161,6.5923367,6.979208,0.38687134,0.05868501,mic_sigs0589.wav
162,2.3226063,1.6803917,0.64221466,0.27650604,mic_sigs1312.wav
163,4.142475,5.236675,1.0941997,0.26414153,mic_sigs1784.wav
164,1.9929124,2.8795648,0.88665235,0.4449028,mic_sigs2263.wav
165,3.0841854,6.4859314,3.401746,1.1029642,mic_sigs1391.wav
166,6.5246377,5.1646233,1.3600144,0.20844291,mic_sigs0941.wav
167,1.8042173,4.54765,2.7434325,1.5205666,mic_sigs0974.wav
168,3.3589432,4.2267194,0.86777616,0.25834796,mic_sigs1275.wav
169,2.1044714,3.8986213,1.7941499,0.8525418,mic_sigs2094.wav
170,3.7758973,5.053331,1.2774336,0.3383126,mic_sigs0572.wav
171,3.5407486,2.3512974,1.1894512,0.33593214,mic_sigs1715.wav
172,1.3576819,1.8128608,0.45517898,0.33526188,mic_sigs0817.wav
173,5.2051034,7.881053,2.6759496,0.51410115,mic_sigs2109.wav
174,4.951959,6.480733,1.5287738,0.308721,mic_sigs2218.wav
175,8.758276,7.9970446,0.7612314,0.08691567,mic_sigs1518.wav
176,6.1581817,8.027855,1.8696733,0.303608,mic_sigs0699.wav
177,4.7410655,6.701241,1.9601755,0.4134462,mic_sigs0547.wav
178,7.9142528,6.4750824,1.4391704,0.18184538,mic_sigs0515.wav
179,2.0485604,4.3523307,2.3037703,1.1245801,mic_sigs2464.wav
180,2.7712812,1.7877595,0.9835217,0.35489783,mic_sigs0028.wav
181,1.2986916,1.2709074,0.027784228,0.021394014,mic_sigs0516.wav
182,1.3042623,1.8029633,0.49870098,0.38236248,mic_sigs1774.wav
183,10.115637,3.0030155,7.1126213,0.7031313,mic_sigs0644.wav
184,2.682294,2.2574937,0.42480016,0.15837197,mic_sigs2401.wav
185,2.160324,2.5490272,0.3887031,0.17992814,mic_sigs1756.wav
186,2.3275094,2.7918732,0.4643638,0.19951104,mic_sigs0608.wav
187,3.901141,4.97231,1.0711691,0.27457842,mic_sigs1563.wav
188,1.2869344,1.4781579,0.1912235,0.14858839,mic_sigs2065.wav
189,7.757667,4.322667,3.435,0.44278774,mic_sigs2275.wav
190,1.2463547,1.3082423,0.061887622,0.049654905,mic_sigs2123.wav
191,4.860761,4.552262,0.30849934,0.06346729,mic_sigs1496.wav
192,5.4952617,2.5559158,2.9393458,0.5348873,mic_sigs1690.wav
193,2.8116543,2.2697127,0.54194164,0.19274832,mic_sigs2137.wav
194,3.8841858,2.0750272,1.8091586,0.4657755,mic_sigs1902.wav
195,1.4935528,2.038806,0.54525316,0.36507124,mic_sigs1739.wav
196,1.3080138,1.8754,0.56738615,0.4337769,mic_sigs1999.wav
197,6.4546185,5.569924,0.8846946,0.1370638,mic_sigs0734.wav
198,1.3615433,1.7945442,0.43300092,0.31802213,mic_sigs0981.wav
199,1.6712271,3.2416189,1.5703918,0.9396639,mic_sigs0655.wav
200,3.0298846,2.1269062,0.9029784,0.29802403,mic_sigs0805.wav
201,5.908883,5.7893214,0.11956167,0.020234225,mic_sigs0987.wav
202,3.895908,2.1555107,1.7403975,0.44672447,mic_sigs2079.wav
203,2.9947455,7.0533557,4.05861,1.3552437,mic_sigs0993.wav
204,2.0047443,4.172965,2.1682208,1.0815448,mic_sigs1479.wav
205,1.0153325,2.9248414,1.909509,1.8806736,mic_sigs1185.wav
206,2.570817,3.6284707,1.0576537,0.41140762,mic_sigs2090.wav
207,6.552664,5.681811,0.87085295,0.1329006,mic_sigs2190.wav
208,1.1189281,1.212817,0.09388888,0.08390966,mic_sigs2429.wav
209,1.5639373,2.0578482,0.4939109,0.31581247,mic_sigs0090.wav
210,4.571313,3.6636755,0.90763736,0.1985507,mic_sigs1627.wav
211,4.504187,2.168565,2.335622,0.5185446,mic_sigs0202.wav
212,4.4879503,4.5108466,0.02289629,0.0051017255,mic_sigs1078.wav
213,7.798327,6.244893,1.5534339,0.19920091,mic_sigs0495.wav
214,2.4924085,4.8682165,2.375808,0.95321774,mic_sigs1466.wav
215,1.9484609,2.6529353,0.70447433,0.36155424,mic_sigs1834.wav
216,6.3116636,6.7871127,0.4754491,0.07532865,mic_sigs0619.wav
217,3.823467,3.3682508,0.45521617,0.11905848,mic_sigs0241.wav
218,4.6719055,5.6177177,0.9458122,0.20244677,mic_sigs1821.wav
219,1.9267849,5.329403,3.402618,1.7659563,mic_sigs0940.wav
220,4.1323724,4.665042,0.53266954,0.12890163,mic_sigs1849.wav
221,3.915431,3.2480783,0.6673527,0.17044169,mic_sigs0018.wav
222,3.8694832,2.3078845,1.5615988,0.4035678,mic_sigs0230.wav
223,1.6372538,3.1103942,1.4731405,0.89976305,mic_sigs2371.wav
224,2.7921498,4.312478,1.5203283,0.54450095,mic_sigs1467.wav
225,4.378767,5.567723,1.1889558,0.27152753,mic_sigs2202.wav
226,3.008139,2.3123987,0.6957402,0.23128593,mic_sigs1864.wav
227,1.1421909,1.4151951,0.27300417,0.23901798,mic_sigs0255.wav
228,2.8128989,4.1877604,1.3748615,0.4887703,mic_sigs1086.wav
229,3.2600768,3.014044,0.24603271,0.075468384,mic_sigs0794.wav
230,4.0568337,4.113268,0.056434155,0.013910887,mic_sigs0161.wav
231,1.30916,1.5167934,0.20763338,0.15860046,mic_sigs0578.wav
232,5.5370026,6.4304767,0.8934741,0.16136423,mic_sigs0532.wav
233,3.154679,3.4192545,0.26457548,0.08386764,mic_sigs0020.wav
234,4.4185743,2.8897665,1.5288079,0.34599572,mic_sigs0837.wav
235,5.3322883,4.0219727,1.3103156,0.24573232,mic_sigs1969.wav
236,3.1409712,3.3130674,0.17209625,0.054790776,mic_sigs0131.wav
237,11.778158,7.319154,4.4590044,0.37858248,mic_sigs0810.wav
238,1.1324751,1.2869657,0.15449059,0.13641852,mic_sigs0257.wav
239,2.0147705,2.2974603,0.2826898,0.1403087,mic_sigs2087.wav
240,1.7939063,2.3953185,0.6014122,0.33525282,mic_sigs1831.wav
241,5.8558517,6.3893414,0.5334897,0.091103695,mic_sigs1007.wav
242,1.607638,1.6155258,0.00788784,0.004906478,mic_sigs1804.wav
243,3.851701,3.8311343,0.020566702,0.005339641,mic_sigs0040.wav
244,1.3216277,1.3465308,0.024903059,0.018842718,mic_sigs0819.wav
245,3.7294772,4.1872907,0.4578135,0.12275541,mic_sigs1340.wav
246,5.9722524,4.803357,1.1688952,0.195721,mic_sigs1761.wav
247,5.1408753,1.9741238,3.1667514,0.6159946,mic_sigs0378.wav
248,3.3877132,3.630008,0.24229479,0.07152163,mic_sigs1184.wav
249,2.843765,2.7193997,0.12436533,0.043732632,mic_sigs0125.wav
250,2.0360992,2.1396143,0.10351515,0.050839934,mic_sigs0763.wav
251,3.2973928,3.465375,0.1679821,0.050943915,mic_sigs0209.wav
252,3.1257958,4.0643106,0.9385147,0.30024824,mic_sigs2204.wav
253,3.7397728,2.9953284,0.7444444,0.1990614,mic_sigs1845.wav
254,2.069082,2.094754,0.025671959,0.012407415,mic_sigs2434.wav
255,7.317247,7.0005836,0.31666327,0.043276284,mic_sigs1423.wav
256,1.9842883,2.8908339,0.9065455,0.4568618,mic_sigs1740.wav
257,2.2604647,3.0020363,0.74157166,0.3280616,mic_sigs1883.wav
258,3.3568735,4.1631207,0.80624723,0.24017802,mic_sigs2229.wav
259,10.210064,6.9445224,3.2655416,0.31983557,mic_sigs1098.wav
260,2.0263515,2.6474586,0.6211071,0.30651498,mic_sigs1103.wav
261,6.403913,3.640603,2.76331,0.43150336,mic_sigs0712.wav
262,4.193948,4.955964,0.7620163,0.18169427,mic_sigs1541.wav
263,1.3403357,2.1314,0.7910644,0.5901987,mic_sigs1292.wav
264,3.1089227,3.862392,0.7534692,0.24235702,mic_sigs0950.wav
265,1.9149413,2.3681147,0.4531734,0.23665133,mic_sigs1662.wav
266,1.643472,4.0923038,2.4488318,1.4900357,mic_sigs1181.wav
267,1.6980283,2.4988737,0.8008454,0.4716325,mic_sigs1322.wav
268,6.024583,6.5600734,0.5354905,0.08888425,mic_sigs2134.wav
269,1.1187046,1.4298425,0.3111379,0.2781234,mic_sigs0303.wav
270,4.7655535,5.085176,0.31962252,0.06706934,mic_sigs1155.wav
271,1.1643883,1.0732582,0.09113014,0.078264385,mic_sigs2310.wav
272,6.4131584,5.6325693,0.7805891,0.1217168,mic_sigs1959.wav
273,5.171054,3.7775052,1.3935487,0.26949027,mic_sigs0430.wav
274,9.563906,4.3840322,5.1798735,0.5416065,mic_sigs0186.wav
275,4.8130445,5.527953,0.7149086,0.14853562,mic_sigs2300.wav
276,1.3108013,1.2705802,0.040221095,0.030684358,mic_sigs1017.wav
277,2.2299776,1.915842,0.31413555,0.14086938,mic_sigs0746.wav
278,8.864186,7.5319204,1.3322659,0.1502976,mic_sigs1726.wav
279,3.795853,3.5824192,0.21343374,0.05622814,mic_sigs0806.wav
280,1.7998055,2.0944707,0.29466522,0.1637206,mic_sigs0236.wav
281,2.2100453,2.1982787,0.011766672,0.005324177,mic_sigs1034.wav
282,3.386532,5.025411,1.6388791,0.4839402,mic_sigs0801.wav
283,2.4154916,2.0878613,0.32763028,0.1356371,mic_sigs1119.wav
284,3.393317,4.321588,0.92827106,0.27355862,mic_sigs1194.wav
285,5.54139,7.0925827,1.5511928,0.27992848,mic_sigs1447.wav
286,1.0319884,1.4285061,0.39651775,0.38422695,mic_sigs1827.wav
287,1.550774,3.018958,1.4681841,0.94674283,mic_sigs1723.wav
288,2.0895214,3.0006244,0.911103,0.4360343,mic_sigs2500.wav
289,1.476821,2.5396616,1.0628407,0.7196815,mic_sigs2069.wav
290,1.9863031,3.4107885,1.4244854,0.71715415,mic_sigs1548.wav
291,1.0498095,2.7091389,1.6593294,1.5806006,mic_sigs1731.wav
292,4.8978467,5.641469,0.7436223,0.15182637,mic_sigs1990.wav
293,1.1811012,3.6079595,2.4268584,2.054742,mic_sigs0016.wav
294,4.4879503,5.985606,1.4976559,0.333706,mic_sigs1747.wav
295,2.0110197,1.6206334,0.39038634,0.19412358,mic_sigs1387.wav
296,1.486506,2.3559377,0.86943173,0.5848828,mic_sigs2412.wav
297,5.3315945,5.1874504,0.14414406,0.027035825,mic_sigs1869.wav
298,6.10761,7.251666,1.1440558,0.18731645,mic_sigs0322.wav
299,6.723273,3.1857264,3.5375464,0.52616435,mic_sigs0970.wav
300,3.7675457,5.0706344,1.3030887,0.345872,mic_sigs1316.wav
301,4.7920246,4.932851,0.14082623,0.029387625,mic_sigs0301.wav
302,1.64903,1.742444,0.09341407,0.05664789,mic_sigs0528.wav
303,3.3567097,4.047532,0.69082236,0.20580342,mic_sigs2302.wav
304,4.1658373,7.8581586,3.6923213,0.8863335,mic_sigs1867.wav
305,3.3267553,2.532021,0.79473424,0.2388917,mic_sigs2261.wav
306,3.613115,3.697575,0.08446002,0.023375956,mic_sigs0649.wav
307,4.625408,3.1496363,1.4757719,0.31905767,mic_sigs1549.wav
308,4.983874,4.717507,0.26636696,0.053445768,mic_sigs0620.wav
309,2.4903212,4.5581093,2.0677881,0.8303299,mic_sigs0683.wav
310,3.0649796,5.9867606,2.921781,0.95327914,mic_sigs0486.wav
311,1.6149613,2.7788506,1.1638893,0.72069174,mic_sigs0432.wav
312,1.5308495,2.1729643,0.6421149,0.41945004,mic_sigs1197.wav
313,2.1301174,2.7269363,0.5968189,0.28018123,mic_sigs1501.wav
314,2.3686495,3.027043,0.6583936,0.2779616,mic_sigs0701.wav
315,1.1829624,1.0166079,0.16635454,0.14062537,mic_sigs0690.wav
316,3.3716168,2.7140944,0.65752244,0.19501695,mic_sigs0173.wav
317,7.0503473,6.7982483,0.25209904,0.035756968,mic_sigs2442.wav
318,2.909519,4.2482457,1.3387268,0.46011963,mic_sigs1245.wav
319,6.0508347,6.475951,0.42511654,0.07025751,mic_sigs0545.wav
320,11.373675,8.644617,2.7290583,0.23994516,mic_sigs0708.wav
321,1.8610749,2.185233,0.3241582,0.17417794,mic_sigs0951.wav
322,1.0949886,2.1572354,1.0622468,0.9700985,mic_sigs2277.wav
323,6.0545106,2.4220772,3.6324334,0.5999549,mic_sigs0461.wav
324,7.0631013,7.381002,0.31790066,0.045008652,mic_sigs0852.wav
325,4.57128,3.603316,0.96796393,0.21174899,mic_sigs0901.wav
326,2.1652944,1.6394365,0.5258579,0.24285747,mic_sigs0621.wav
327,6.821635,5.1073346,1.7143002,0.25130343,mic_sigs1950.wav
328,4.9006124,4.040183,0.8604293,0.17557587,mic_sigs2032.wav
329,4.1757874,5.6393757,1.4635882,0.35049394,mic_sigs1257.wav
330,4.9164314,4.2752714,0.64116,0.13041167,mic_sigs1107.wav
331,4.0432415,3.3694706,0.6737709,0.16664127,mic_sigs1885.wav
332,1.2911235,3.2258472,1.9347237,1.4984808,mic_sigs0376.wav
333,3.7223246,3.309065,0.4132595,0.11102189,mic_sigs1374.wav
334,5.2299237,4.6289787,0.600945,0.11490512,mic_sigs1146.wav
335,3.4338608,3.591864,0.15800333,0.046013318,mic_sigs0743.wav
336,3.017913,6.0572376,3.0393245,1.0070947,mic_sigs0321.wav
337,4.512937,3.4825385,1.0303986,0.22832106,mic_sigs0566.wav
338,1.9603571,3.901063,1.9407059,0.9899757,mic_sigs2237.wav
339,7.9746976,8.356527,0.38182974,0.047880154,mic_sigs2088.wav
340,3.7652225,1.6711465,2.0940762,0.55616266,mic_sigs1113.wav
341,4.8758283,5.7887654,0.91293716,0.18723735,mic_sigs1729.wav
342,1.743961,2.0507298,0.30676877,0.17590347,mic_sigs0185.wav
343,1.7534537,3.7589567,2.005503,1.1437445,mic_sigs2424.wav
344,1.365357,2.0995598,0.73420274,0.53773683,mic_sigs1721.wav
345,1.9154634,3.046885,1.1314216,0.59067774,mic_sigs1685.wav
346,4.6744623,6.0925097,1.4180474,0.30336055,mic_sigs0504.wav
347,4.10535,5.6559367,1.5505867,0.37769902,mic_sigs2247.wav
348,2.0727277,2.6056318,0.53290415,0.25710282,mic_sigs2030.wav
349,3.9191835,4.093489,0.17430568,0.044474997,mic_sigs1839.wav
350,1.2029963,0.79137933,0.41161692,0.34215978,mic_sigs0124.wav
351,12.530064,5.608775,6.9212885,0.55237454,mic_sigs1407.wav
352,7.3928747,7.520411,0.1275363,0.017251246,mic_sigs0630.wav
353,5.13342,6.766225,1.6328049,0.3180735,mic_sigs0192.wav
354,1.8790157,1.7373654,0.14165032,0.075385384,mic_sigs1297.wav
355,4.4559736,3.9930825,0.4628911,0.103881024,mic_sigs0199.wav
356,7.1588964,6.5642986,0.5945978,0.08305719,mic_sigs2358.wav
357,1.1713667,2.0557642,0.8843975,0.75501335,mic_sigs1641.wav
358,2.090622,2.8528485,0.7622266,0.3645932,mic_sigs0520.wav
359,1.1834272,1.4995801,0.31615293,0.26715028,mic_sigs0305.wav
360,1.4375674,1.573431,0.13586366,0.09450942,mic_sigs2490.wav
361,1.6852596,1.7753327,0.09007311,0.053447615,mic_sigs2059.wav
362,4.8926272,5.38289,0.490263,0.100204445,mic_sigs1214.wav
363,8.259183,6.275621,1.983562,0.24016443,mic_sigs0252.wav
364,1.3676988,0.86096466,0.50673413,0.37050128,mic_sigs0791.wav
365,2.1672332,5.404359,3.2371256,1.4936674,mic_sigs0651.wav
366,4.161082,5.533989,1.3729072,0.32993996,mic_sigs1457.wav
367,2.692081,4.7299147,2.0378337,0.7569734,mic_sigs0679.wav
368,3.6626494,4.1638703,0.50122094,0.13684656,mic_sigs1861.wav
369,1.516608,2.2988305,0.7822225,0.51577103,mic_sigs1620.wav
370,1.8621762,3.138506,1.2763298,0.6853969,mic_sigs1216.wav
371,9.163253,7.2776346,1.8856182,0.20578045,mic_sigs1458.wav
372,3.0768328,7.641176,4.5643435,1.4834552,mic_sigs0072.wav
373,6.2523913,6.2111278,0.04126358,0.006599648,mic_sigs1857.wav
