,GT,Pred,L1,rL1,ID
86,5.221293,3.7318172,1.4894757,0.28526953,mic_sigs0831.wav
87,3.1952777,3.5298452,0.33456755,0.104706876,mic_sigs1698.wav
88,3.9549968,3.8669178,0.088078976,0.022270303,mic_sigs1906.wav
89,2.2069888,2.4007363,0.19374752,0.08778817,mic_sigs1540.wav
90,3.8841858,4.05052,0.16633415,0.04282343,mic_sigs2281.wav
91,2.8747694,4.035037,1.1602676,0.4036037,mic_sigs2200.wav
92,4.694401,8.703544,4.009143,0.85402656,mic_sigs0265.wav
93,4.6284556,4.7502527,0.121797085,0.026314843,mic_sigs0233.wav
94,1.1634861,0.32719052,0.8362956,0.71878433,mic_sigs1754.wav
95,1.7457663,3.4401102,1.6943439,0.9705445,mic_sigs1376.wav
96,4.7309303,3.025868,1.7050624,0.3604074,mic_sigs1333.wav
97,9.694689,3.9632044,5.7314844,0.5911984,mic_sigs2001.wav
98,4.0128045,5.926265,1.9134603,0.47683865,mic_sigs1709.wav
99,5.890891,6.165828,0.27493715,0.046671573,mic_sigs0618.wav
100,1.1977061,1.3898965,0.19219041,0.16046542,mic_sigs1286.wav
101,1.3396268,2.1552684,0.81564164,0.6088574,mic_sigs0113.wav
102,5.8043947,7.0694613,1.2650666,0.2179498,mic_sigs1172.wav
103,1.7424695,4.228357,2.4858873,1.426646,mic_sigs0273.wav
104,7.3265066,2.9855168,4.34099,0.59250474,mic_sigs1746.wav
105,1.4870777,2.2255664,0.7384887,0.49660397,mic_sigs1031.wav
106,3.3717058,2.9091578,0.46254802,0.13718517,mic_sigs0899.wav
107,1.0321337,2.2536001,1.2214664,1.1834382,mic_sigs0070.wav
108,2.0069878,3.2494655,1.2424777,0.61907583,mic_sigs0391.wav
109,6.2722883,3.6929536,2.5793347,0.41122708,mic_sigs1434.wav
110,6.050752,3.4555182,2.595234,0.42891097,mic_sigs0884.wav
111,1.9807322,2.871479,0.89074683,0.44970584,mic_sigs2205.wav
112,2.3200216,4.2032866,1.883265,0.8117446,mic_sigs1067.wav
113,6.244662,2.9906418,3.25402,0.52108824,mic_sigs0726.wav
114,4.9308114,1.7921753,3.138636,0.6365354,mic_sigs2400.wav
115,1.3000385,1.4467674,0.14672899,0.11286512,mic_sigs1330.wav
116,1.6347477,2.2082484,0.57350063,0.35081905,mic_sigs0487.wav
117,2.5511959,4.48005,1.9288542,0.7560589,mic_sigs1942.wav
118,3.3927865,3.440559,0.047772408,0.014080581,mic_sigs0286.wav
119,2.3060138,3.6974628,1.391449,0.6034001,mic_sigs2066.wav
120,1.1751596,1.3435892,0.16842961,0.14332488,mic_sigs2149.wav
121,7.985775,2.800661,5.185114,0.6492938,mic_sigs2125.wav
122,10.964442,5.7300863,5.234356,0.47739372,mic_sigs0298.wav
123,3.1110287,3.3592296,0.2482009,0.07978097,mic_sigs0543.wav
124,1.3408207,0.9416906,0.39913005,0.29767594,mic_sigs0417.wav
125,7.531175,8.840544,1.3093686,0.1738598,mic_sigs0913.wav
126,8.35467,2.641299,5.7133703,0.6838535,mic_sigs1293.wav
127,3.9103196,1.7424995,2.16782,0.55438435,mic_sigs1771.wav
128,4.264739,5.71577,1.4510307,0.34023905,mic_sigs1127.wav
129,3.6286774,4.2709265,0.6422491,0.17699262,mic_sigs1758.wav
130,4.39337,3.399136,0.9942341,0.22630328,mic_sigs1331.wav
131,3.3301952,2.9411957,0.38899946,0.11680981,mic_sigs1207.wav
132,5.596186,2.0397606,3.5564256,0.6355088,mic_sigs1038.wav
133,2.7543964,4.9097533,2.155357,0.7825151,mic_sigs0932.wav
134,1.5509351,1.7303299,0.17939472,0.115668744,mic_sigs2106.wav
135,9.266618,0.8669645,8.399653,0.9064422,mic_sigs0093.wav
136,6.4292846,4.741974,1.6873107,0.26244143,mic_sigs0985.wav
137,5.686071,2.6641314,3.0219395,0.53146356,mic_sigs0026.wav
138,1.6321765,1.9381788,0.30600226,0.1874811,mic_sigs1581.wav
139,3.5007,5.2232018,1.7225018,0.49204496,mic_sigs1915.wav
140,1.6313798,3.7120526,2.0806727,1.2754067,mic_sigs0809.wav
141,3.4194298,3.4710453,0.051615477,0.015094762,mic_sigs1274.wav
142,5.4333878,8.594956,3.1615686,0.58187795,mic_sigs0039.wav
143,8.020792,4.986065,3.034727,0.37835753,mic_sigs0307.wav
144,6.4526353,2.2881436,4.1644917,0.6453939,mic_sigs0023.wav
145,4.1180944,5.9275804,1.8094859,0.43939883,mic_sigs0548.wav
146,2.7470713,1.215015,1.5320562,0.5577053,mic_sigs0990.wav
147,5.3392696,1.9868945,3.352375,0.62787145,mic_sigs1712.wav
148,4.008641,5.969283,1.9606423,0.48910403,mic_sigs0317.wav
149,10.42391,4.008411,6.415499,0.61546,mic_sigs0006.wav
150,4.095278,6.435182,2.3399043,0.5713664,mic_sigs0326.wav
151,2.675369,2.6415343,0.033834696,0.012646739,mic_sigs1380.wav
152,10.045024,4.020339,6.024685,0.5997681,mic_sigs0762.wav
153,5.393431,3.4461784,1.9472528,0.36104155,mic_sigs1631.wav
154,9.560214,10.190136,0.6299219,0.06588994,mic_sigs0768.wav
155,3.7241375,1.3040069,2.4201307,0.64985,mic_sigs0947.wav
156,6.269306,3.2888408,2.9804654,0.47540593,mic_sigs1916.wav
157,2.5560908,2.5086706,0.047420263,0.01855187,mic_sigs0525.wav
158,4.9076877,2.185324,2.7223637,0.55471414,mic_sigs2207.wav
159,8.83252,5.5567155,3.275804,0.37087992,mic_sigs2457.wav
160,2.4305348,4.7346935,2.3041587,0.9480048,mic_sigs2077.wav
161,6.5923367,4.0145273,2.5778093,0.3910312,mic_sigs0589.wav
162,2.3226063,0.8295075,1.4930987,0.64285487,mic_sigs1312.wav
163,4.142475,8.7873335,4.6448584,1.1212761,mic_sigs1784.wav
164,1.9929124,7.4620633,5.469151,2.7443008,mic_sigs2263.wav
165,3.0841854,6.967108,3.8829224,1.2589782,mic_sigs1391.wav
166,6.5246377,8.817622,2.2929845,0.35143477,mic_sigs0941.wav
167,1.8042173,2.4391832,0.6349659,0.35193425,mic_sigs0974.wav
168,3.3589432,1.4972727,1.8616705,0.5542429,mic_sigs1275.wav
169,2.1044714,6.5911446,4.4866734,2.1319716,mic_sigs2094.wav
170,3.7758973,4.81135,1.0354526,0.2742269,mic_sigs0572.wav
171,3.5407486,2.910471,0.63027763,0.17800689,mic_sigs1715.wav
172,1.3576819,4.0854635,2.7277818,2.0091465,mic_sigs0817.wav
173,5.2051034,7.329606,2.1245027,0.40815762,mic_sigs2109.wav
174,4.951959,6.22867,1.276711,0.25781938,mic_sigs2218.wav
175,8.758276,8.389427,0.3688488,0.042114317,mic_sigs1518.wav
176,6.1581817,6.2761545,0.11797285,0.019157091,mic_sigs0699.wav
177,4.7410655,5.4752235,0.73415804,0.15485086,mic_sigs0547.wav
178,7.9142528,5.6675987,2.246654,0.28387442,mic_sigs0515.wav
179,2.0485604,3.8514948,1.8029344,0.8800982,mic_sigs2464.wav
180,2.7712812,2.6804602,0.09082103,0.032772217,mic_sigs0028.wav
181,1.2986916,1.8883115,0.5896199,0.4540107,mic_sigs0516.wav
182,1.3042623,1.0682285,0.2360338,0.18097112,mic_sigs1774.wav
183,10.115637,1.9958761,8.1197605,0.80269396,mic_sigs0644.wav
184,2.682294,1.4716991,1.2105948,0.45132816,mic_sigs2401.wav
185,2.160324,2.216786,0.05646181,0.026135806,mic_sigs1756.wav
186,2.3275094,5.2384343,2.910925,1.2506609,mic_sigs0608.wav
187,3.901141,2.2348886,1.6662524,0.42711926,mic_sigs1563.wav
188,1.2869344,1.5999713,0.31303692,0.24324234,mic_sigs2065.wav
189,7.757667,2.8491104,4.908557,0.6327362,mic_sigs2275.wav
190,1.2463547,1.7705718,0.5242171,0.42060027,mic_sigs2123.wav
191,4.860761,1.9181402,2.942621,0.60538274,mic_sigs1496.wav
192,5.4952617,5.4837866,0.011475086,0.0020881784,mic_sigs1690.wav
193,2.8116543,1.980164,0.8314903,0.2957299,mic_sigs2137.wav
194,3.8841858,5.713581,1.8293953,0.47098553,mic_sigs1902.wav
195,1.4935528,5.1139207,3.620368,2.4239974,mic_sigs1739.wav
196,1.3080138,3.281847,1.9738332,1.5090308,mic_sigs1999.wav
197,6.4546185,6.1718354,0.28278303,0.04381096,mic_sigs0734.wav
198,1.3615433,1.7305074,0.36896408,0.2709896,mic_sigs0981.wav
199,1.6712271,1.6330565,0.038170576,0.02283985,mic_sigs0655.wav
200,3.0298846,1.9329118,1.0969728,0.36205104,mic_sigs0805.wav
201,5.908883,6.348245,0.43936205,0.07435619,mic_sigs0987.wav
202,3.895908,6.8236303,2.9277222,0.7514865,mic_sigs2079.wav
203,2.9947455,6.8479166,3.853171,1.286644,mic_sigs0993.wav
204,2.0047443,5.270762,3.2660177,1.6291443,mic_sigs1479.wav
205,1.0153325,1.5877937,0.57246125,0.56381655,mic_sigs1185.wav
206,2.570817,7.087922,4.517105,1.7570698,mic_sigs2090.wav
207,6.552664,6.2727857,0.27987814,0.042712115,mic_sigs2190.wav
208,1.1189281,1.4344589,0.31553078,0.2819938,mic_sigs2429.wav
209,1.5639373,1.8115627,0.24762535,0.15833458,mic_sigs0090.wav
210,4.571313,1.4495008,3.121812,0.68291366,mic_sigs1627.wav
211,4.504187,1.4878608,3.0163264,0.66967165,mic_sigs0202.wav
212,4.4879503,4.4784613,0.009489059,0.0021143414,mic_sigs1078.wav
213,7.798327,4.612766,3.1855612,0.4084929,mic_sigs0495.wav
214,2.4924085,3.960488,1.4680796,0.58902043,mic_sigs1466.wav
215,1.9484609,1.418414,0.53004694,0.27203366,mic_sigs1834.wav
216,6.3116636,6.8181214,0.5064578,0.08024157,mic_sigs0619.wav
217,3.823467,2.0079987,1.8154683,0.47482255,mic_sigs0241.wav
218,4.6719055,5.3495183,0.6776128,0.14503992,mic_sigs1821.wav
219,1.9267849,3.5850544,1.6582695,0.8606407,mic_sigs0940.wav
220,4.1323724,4.9392843,0.80691195,0.19526602,mic_sigs1849.wav
221,3.915431,3.0594418,0.8559892,0.2186194,mic_sigs0018.wav
222,3.8694832,1.2115002,2.657983,0.6869091,mic_sigs0230.wav
223,1.6372538,3.1525297,1.515276,0.92549855,mic_sigs2371.wav
224,2.7921498,4.086,1.2938502,0.46338853,mic_sigs1467.wav
225,4.378767,5.9957833,1.6170163,0.36928576,mic_sigs2202.wav
226,3.008139,5.274385,2.266246,0.7533715,mic_sigs1864.wav
227,1.1421909,3.4342139,2.292023,2.0066898,mic_sigs0255.wav
228,2.8128989,3.9013448,1.0884459,0.3869481,mic_sigs1086.wav
229,3.2600768,2.6349454,0.62513137,0.19175357,mic_sigs0794.wav
230,4.0568337,1.9747638,2.0820699,0.5132253,mic_sigs0161.wav
231,1.30916,3.254211,1.945051,1.4857244,mic_sigs0578.wav
232,5.5370026,5.291195,0.24580765,0.044393633,mic_sigs0532.wav
233,3.154679,2.6431663,0.51151276,0.16214415,mic_sigs0020.wav
234,4.4185743,5.9377227,1.5191483,0.3438096,mic_sigs0837.wav
235,5.3322883,3.809352,1.5229363,0.28560653,mic_sigs1969.wav
236,3.1409712,2.1663728,0.9745984,0.3102857,mic_sigs0131.wav
237,11.778158,5.705993,6.072165,0.51554453,mic_sigs0810.wav
238,1.1324751,2.3737144,1.2412393,1.0960411,mic_sigs0257.wav
239,2.0147705,2.4088223,0.3940518,0.19558148,mic_sigs2087.wav
240,1.7939063,1.1824125,0.6114938,0.34087276,mic_sigs1831.wav
241,5.8558517,2.2087908,3.6470609,0.62280625,mic_sigs1007.wav
242,1.607638,1.6533101,0.04567206,0.028409418,mic_sigs1804.wav
243,3.851701,3.2081025,0.64359856,0.16709463,mic_sigs0040.wav
244,1.3216277,2.001744,0.6801163,0.51460505,mic_sigs0819.wav
245,3.7294772,1.9318105,1.7976667,0.48201573,mic_sigs1340.wav
246,5.9722524,3.1363907,2.8358617,0.47483957,mic_sigs1761.wav
247,5.1408753,0.9195719,4.2213035,0.82112545,mic_sigs0378.wav
248,3.3877132,3.0536115,0.33410168,0.09862159,mic_sigs1184.wav
249,2.843765,5.839906,2.9961412,1.0535825,mic_sigs0125.wav
250,2.0360992,1.0396656,0.9964336,0.48938364,mic_sigs0763.wav
251,3.2973928,5.311748,2.0143552,0.6108933,mic_sigs0209.wav
252,3.1257958,4.00011,0.8743143,0.27970934,mic_sigs2204.wav
253,3.7397728,3.9481356,0.20836282,0.055715367,mic_sigs1845.wav
254,2.069082,1.8551652,0.21391678,0.10338729,mic_sigs2434.wav
255,7.317247,3.7877126,3.5295343,0.48235825,mic_sigs1423.wav
256,1.9842883,2.4620261,0.47773778,0.24076027,mic_sigs1740.wav
257,2.2604647,2.3610404,0.100575686,0.044493366,mic_sigs1883.wav
258,3.3568735,4.2141495,0.85727596,0.2553793,mic_sigs2229.wav
259,10.210064,5.6423783,4.5676856,0.44737092,mic_sigs1098.wav
260,2.0263515,3.8810322,1.8546808,0.9152809,mic_sigs1103.wav
261,6.403913,4.229235,2.1746778,0.33958578,mic_sigs0712.wav
262,4.193948,5.561329,1.3673811,0.32603675,mic_sigs1541.wav
263,1.3403357,2.5248597,1.1845239,0.8837517,mic_sigs1292.wav
264,3.1089227,4.688549,1.5796263,0.50809443,mic_sigs0950.wav
265,1.9149413,1.7670116,0.14792967,0.077250235,mic_sigs1662.wav
266,1.643472,2.6692972,1.0258253,0.6241818,mic_sigs1181.wav
267,1.6980283,3.6333122,1.9352839,1.1397241,mic_sigs1322.wav
268,6.024583,7.9645224,1.9399395,0.32200396,mic_sigs2134.wav
269,1.1187046,1.1964104,0.07770586,0.06946057,mic_sigs0303.wav
270,4.7655535,4.7298436,0.035709858,0.007493329,mic_sigs1155.wav
271,1.1643883,3.5218222,2.3574338,2.0246115,mic_sigs2310.wav
272,6.4131584,2.776976,3.6361823,0.56698775,mic_sigs1959.wav
273,5.171054,1.9453207,3.2257333,0.62380576,mic_sigs0430.wav
274,9.563906,7.933527,1.6303787,0.17047206,mic_sigs0186.wav
275,4.8130445,3.0634978,1.7495468,0.36350104,mic_sigs2300.wav
276,1.3108013,0.59333205,0.7174692,0.54735166,mic_sigs1017.wav
277,2.2299776,4.339691,2.1097136,0.9460694,mic_sigs0746.wav
278,8.864186,6.0686336,2.7955527,0.31537613,mic_sigs1726.wav
279,3.795853,4.487996,0.6921432,0.18234195,mic_sigs0806.wav
280,1.7998055,2.868552,1.0687464,0.59381217,mic_sigs0236.wav
281,2.2100453,2.1963146,0.013730764,0.0062128883,mic_sigs1034.wav
282,3.386532,3.5481396,0.1616075,0.04772065,mic_sigs0801.wav
283,2.4154916,0.88331974,1.5321718,0.63431054,mic_sigs1119.wav
284,3.393317,2.545998,0.8473189,0.24970224,mic_sigs1194.wav
285,5.54139,1.4897233,4.0516667,0.73116434,mic_sigs1447.wav
286,1.0319884,1.0341097,0.0021213293,0.002055575,mic_sigs1827.wav
287,1.550774,3.2801552,1.7293812,1.115173,mic_sigs1723.wav
288,2.0895214,2.9610662,0.87154484,0.4171026,mic_sigs2500.wav
289,1.476821,2.589572,1.112751,0.7534773,mic_sigs2069.wav
290,1.9863031,4.3874207,2.4011176,1.2088375,mic_sigs1548.wav
291,1.0498095,2.0679433,1.0181339,0.9698273,mic_sigs1731.wav
292,4.8978467,7.012577,2.1147304,0.43176737,mic_sigs1990.wav
293,1.1811012,1.0933548,0.08774638,0.07429201,mic_sigs0016.wav
294,4.4879503,6.5076265,2.0196762,0.45002195,mic_sigs1747.wav
295,2.0110197,5.1864076,3.1753879,1.5789939,mic_sigs1387.wav
296,1.486506,2.4208772,0.93437123,0.62856877,mic_sigs2412.wav
297,5.3315945,4.1387625,1.192832,0.22372894,mic_sigs1869.wav
298,6.10761,5.5868497,0.52076054,0.085264206,mic_sigs0322.wav
299,6.723273,1.5535237,5.1697493,0.7689334,mic_sigs0970.wav
300,3.7675457,7.8040752,4.0365295,1.0713949,mic_sigs1316.wav
301,4.7920246,3.2630322,1.5289924,0.31907022,mic_sigs0301.wav
302,1.64903,2.0495515,0.40052152,0.2428831,mic_sigs0528.wav
303,3.3567097,6.700021,3.343311,0.9960084,mic_sigs2302.wav
304,4.1658373,8.042115,3.876278,0.9304919,mic_sigs1867.wav
305,3.3267553,1.1724182,2.154337,0.647579,mic_sigs2261.wav
306,3.613115,1.628446,1.9846691,0.54929584,mic_sigs0649.wav
307,4.625408,7.2064085,2.5810003,0.55800486,mic_sigs1549.wav
308,4.983874,1.9621944,3.0216794,0.6062913,mic_sigs0620.wav
309,2.4903212,2.6941466,0.20382547,0.081847064,mic_sigs0683.wav
310,3.0649796,3.8729286,0.80794907,0.26360667,mic_sigs0486.wav
311,1.6149613,2.7450294,1.1300682,0.6997494,mic_sigs0432.wav
312,1.5308495,1.1239412,0.40690827,0.26580554,mic_sigs1197.wav
313,2.1301174,3.2090886,1.0789711,0.5065313,mic_sigs1501.wav
314,2.3686495,2.8129919,0.44434237,0.18759313,mic_sigs0701.wav
315,1.1829624,1.352924,0.16996157,0.14367454,mic_sigs0690.wav
316,3.3716168,2.6953015,0.6763153,0.20059079,mic_sigs0173.wav
317,7.0503473,5.224784,1.8255634,0.2589324,mic_sigs2442.wav
318,2.909519,3.8056235,0.8961046,0.30799064,mic_sigs1245.wav
319,6.0508347,3.8124726,2.238362,0.36992615,mic_sigs0545.wav
320,11.373675,10.242342,1.1313334,0.09946946,mic_sigs0708.wav
321,1.8610749,2.5182176,0.65714264,0.35309842,mic_sigs0951.wav
322,1.0949886,2.0753827,0.9803941,0.89534646,mic_sigs2277.wav
323,6.0545106,1.2874496,4.767061,0.787357,mic_sigs0461.wav
324,7.0631013,5.101876,1.9612255,0.277672,mic_sigs0852.wav
325,4.57128,2.3727813,2.1984987,0.4809372,mic_sigs0901.wav
326,2.1652944,2.4560351,0.29074073,0.13427307,mic_sigs0621.wav
327,6.821635,6.2870765,0.5345583,0.0783622,mic_sigs1950.wav
328,4.9006124,3.2326586,1.6679537,0.34035617,mic_sigs2032.wav
329,4.1757874,4.6537642,0.4779768,0.11446387,mic_sigs1257.wav
330,4.9164314,4.5188446,0.39758682,0.08086899,mic_sigs1107.wav
331,4.0432415,3.6786683,0.36457324,0.09016855,mic_sigs1885.wav
332,1.2911235,2.2551677,0.9640442,0.7466708,mic_sigs0376.wav
333,3.7223246,1.535139,2.1871858,0.587586,mic_sigs1374.wav
334,5.2299237,4.0831804,1.1467433,0.21926577,mic_sigs1146.wav
335,3.4338608,4.7140865,1.2802258,0.372824,mic_sigs0743.wav
336,3.017913,6.6338468,3.6159337,1.198157,mic_sigs0321.wav
337,4.512937,2.9934754,1.5194616,0.3366902,mic_sigs0566.wav
338,1.9603571,2.0902565,0.12989938,0.066263124,mic_sigs2237.wav
339,7.9746976,5.57183,2.4028678,0.30131146,mic_sigs2088.wav
340,3.7652225,0.97892725,2.7862954,0.7400082,mic_sigs1113.wav
341,4.8758283,4.683526,0.19230223,0.03943991,mic_sigs1729.wav
342,1.743961,2.280239,0.5362781,0.30750582,mic_sigs0185.wav
343,1.7534537,1.6647562,0.08869755,0.050584484,mic_sigs2424.wav
344,1.365357,2.089965,0.72460806,0.53070956,mic_sigs1721.wav
345,1.9154634,1.8608648,0.05459869,0.028504167,mic_sigs1685.wav
346,4.6744623,5.107047,0.43258476,0.09254214,mic_sigs0504.wav
347,4.10535,5.328957,1.2236071,0.29805183,mic_sigs2247.wav
348,2.0727277,1.895469,0.17725873,0.085519545,mic_sigs2030.wav
349,3.9191835,3.9703712,0.051187754,0.013060821,mic_sigs1839.wav
350,1.2029963,0.28622168,0.9167746,0.762076,mic_sigs0124.wav
351,12.530064,2.0156114,10.514452,0.839138,mic_sigs1407.wav
352,7.3928747,4.402974,2.9899006,0.40443003,mic_sigs0630.wav
353,5.13342,3.3394084,1.7940116,0.34947687,mic_sigs0192.wav
354,1.8790157,2.813417,0.9344013,0.49728233,mic_sigs1297.wav
355,4.4559736,2.486932,1.9690416,0.44188806,mic_sigs0199.wav
356,7.1588964,6.3303213,0.82857513,0.11574062,mic_sigs2358.wav
357,1.1713667,1.9343525,0.7629858,0.6513638,mic_sigs1641.wav
358,2.090622,1.6513005,0.4393214,0.2101391,mic_sigs0520.wav
359,1.1834272,1.1889857,0.0055584908,0.0046969433,mic_sigs0305.wav
360,1.4375674,3.6804378,2.2428703,1.5601845,mic_sigs2490.wav
361,1.6852596,4.8150735,3.129814,1.8571702,mic_sigs2059.wav
362,4.8926272,3.582849,1.3097782,0.2677045,mic_sigs1214.wav
363,8.259183,6.3027983,1.9563847,0.23687388,mic_sigs0252.wav
364,1.3676988,2.1495047,0.7818059,0.57162136,mic_sigs0791.wav
365,2.1672332,3.006059,0.8388257,0.3870491,mic_sigs0651.wav
366,4.161082,3.6281505,0.5329313,0.12807518,mic_sigs1457.wav
367,2.692081,2.4212773,0.2708037,0.100592695,mic_sigs0679.wav
368,3.6626494,4.4765573,0.81390786,0.22221833,mic_sigs1861.wav
369,1.516608,2.0176756,0.50106764,0.33038706,mic_sigs1620.wav
370,1.8621762,4.3333488,2.4711726,1.3270348,mic_sigs1216.wav
371,9.163253,3.433255,5.7299976,0.62532353,mic_sigs1458.wav
372,3.0768328,7.274767,4.197934,1.3643687,mic_sigs0072.wav
373,6.2523913,0.5222629,5.7301283,0.9164699,mic_sigs1857.wav
374,4.629298,2.5789404,2.0503578,0.442909,mic_sigs0447.wav
